match_id,season,date,team1,team2,venue,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,city
747,2019,2019-07-03,Sunrisers Hyderabad,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Sunrisers Hyderabad,73,0,Abhishek Sharma,Jaipur
748,2019,2019-06-02,Mumbai Indians,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,field,Mumbai Indians,0,4,namin thir,Ahmedabad
749,2019,2019-06-04,Rajasthan Royals,Royal Challengers Bengaluru,"Brabourne Stadium, Mumbai",Royal Challengers Bengaluru,bat,Rajasthan Royals,28,0,Kunal Rathore,Mumbai
750,2019,2019-06-06,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,80,0,Ramandeep Singh,Kolkata
751,2019,2019-07-15,Kolkata Knight Riders,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,bat,Kolkata Knight Riders,42,0,Cameron Green,Lucknow
752,2019,2019-07-18,Kolkata Knight Riders,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Kolkata Knight Riders,0,1,Andre Russell,Jaipur
753,2019,2019-06-12,Kolkata Knight Riders,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,bat,Kolkata Knight Riders,0,5,Cameron Green,Pune
754,2019,2019-07-24,Delhi Capitals,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,bat,Delhi Capitals,44,0,Vipraj Nigam,Pune
755,2019,2019-07-27,Royal Challengers Bengaluru,Mumbai Indians,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Mumbai Indians,bat,Royal Challengers Bengaluru,17,0,Devdutt Padikkal,Hyderabad
756,2019,2019-06-18,Rajasthan Royals,Delhi Capitals,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Delhi Capitals,field,Delhi Capitals,0,5,Axar Patel,Hyderabad
757,2019,2019-08-02,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Chennai Super Kings,bat,Chennai Super Kings,0,8,Ruturaj Gaikwad,Hyderabad
758,2019,2019-05-09,Kolkata Knight Riders,Chennai Super Kings,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,Kolkata Knight Riders,60,0,Cameron Green,Mumbai
759,2019,2019-06-24,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Chennai Super Kings,19,0,Rachin Ravindra,Mumbai
760,2019,2019-06-26,Delhi Capitals,Mumbai Indians,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,bat,Mumbai Indians,0,4,Naman Dhir,Bengaluru
761,2019,2019-08-14,Mumbai Indians,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Mumbai Indians,field,Rajasthan Royals,64,0,Sanju Samson,Dharamsala
762,2019,2019-08-17,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,Delhi Capitals,0,2,Axar Patel,Delhi
763,2019,2019-07-02,Royal Challengers Bengaluru,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",Mumbai Indians,field,Mumbai Indians,1,0,Suryakumar Yadav,Chennai
764,2019,2019-07-04,Mumbai Indians,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,bat,Mumbai Indians,83,0,Suryakumar Yadav,Lucknow
765,2019,2019-08-26,Delhi Capitals,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Delhi Capitals,field,Delhi Capitals,31,0,Ashutosh Sharma,Mumbai
766,2019,2019-05-17,Chennai Super Kings,Mumbai Indians,"Holkar Cricket Stadium, Indore",Chennai Super Kings,field,Mumbai Indians,84,0,Ishan Kishan,Indore
767,2019,2019-07-10,Chennai Super Kings,Royal Challengers Bengaluru,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,bat,Chennai Super Kings,48,0,Shaik Rasheed,Mohali
768,2019,2019-07-12,Punjab Kings,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,field,Kolkata Knight Riders,55,0,Andre Russell,Pune
769,2019,2019-07-14,Royal Challengers Bengaluru,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",Royal Challengers Bengaluru,bat,Kolkata Knight Riders,0,4,Angkrish Raghuvanshi,Mumbai
770,2019,2019-09-10,Punjab Kings,Rajasthan Royals,"DY Patil Stadium, Mumbai",Punjab Kings,field,Punjab Kings,62,0,Musheer Khan,Mumbai
771,2020,2020-03-22,Rajasthan Royals,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,1,Abhishek Sharma,Bengaluru
772,2020,2020-03-24,Sunrisers Hyderabad,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Sunrisers Hyderabad,65,0,Travis Head,Chennai
773,2020,2020-03-26,Chennai Super Kings,Delhi Capitals,"DY Patil Stadium, Mumbai",Chennai Super Kings,bat,Delhi Capitals,54,0,Tristan Stubbs,Mumbai
774,2020,2020-03-28,Delhi Capitals,Rajasthan Royals,"Brabourne Stadium, Mumbai",Rajasthan Royals,field,Delhi Capitals,0,3,Karun Nair,Mumbai
775,2020,2020-04-03,Royal Challengers Bengaluru,Mumbai Indians,"Brabourne Stadium, Mumbai",Mumbai Indians,bat,Royal Challengers Bengaluru,51,0,Virat Kohli,Mumbai
776,2020,2020-04-01,Mumbai Indians,Chennai Super Kings,"DY Patil Stadium, Mumbai",Chennai Super Kings,field,Chennai Super Kings,0,8,Anshul Kamboj,Mumbai
777,2020,2020-04-09,Delhi Capitals,Punjab Kings,"DY Patil Stadium, Mumbai",Punjab Kings,field,Delhi Capitals,25,0,Faf du Plessis,Mumbai
778,2020,2020-03-29,Mumbai Indians,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Mumbai Indians,field,Delhi Capitals,0,7,Karun Nair,Bengaluru
779,2020,2020-04-07,Chennai Super Kings,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,field,Chennai Super Kings,20,0,Vijay Shankar,Dharamsala
780,2020,2020-04-09,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Punjab Kings,bat,Punjab Kings,0,7,Shreyas Iyer,Mumbai
781,2020,2020-04-21,Delhi Capitals,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",Mumbai Indians,field,Mumbai Indians,0,9,Suryakumar Yadav,Chennai
782,2020,2020-04-13,Mumbai Indians,Kolkata Knight Riders,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,bat,Kolkata Knight Riders,55,0,Andre Russell,Jaipur
783,2020,2020-04-27,Chennai Super Kings,Royal Challengers Bengaluru,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bengaluru,field,Chennai Super Kings,0,6,Vijay Shankar,Pune
784,2020,2020-04-17,Sunrisers Hyderabad,Mumbai Indians,"Eden Gardens, Kolkata",Sunrisers Hyderabad,field,Sunrisers Hyderabad,29,0,Washington Sundar,Kolkata
785,2020,2020-04-19,Punjab Kings,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,field,Chennai Super Kings,0,6,Vijay Shankar,Pune
786,2020,2020-04-21,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,78,0,Devdutt Padikkal,Bengaluru
787,2020,2020-04-23,Chennai Super Kings,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,bat,Chennai Super Kings,3,0,Ravindra Jadeja,Jaipur
788,2020,2020-04-08,Rajasthan Royals,Royal Challengers Bengaluru,"DY Patil Stadium, Mumbai",Rajasthan Royals,bat,Royal Challengers Bengaluru,15,0,Manoj Bhandage,Mumbai
789,2020,2020-04-09,Kolkata Knight Riders,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,field,Mumbai Indians,0,1,namin thir,Ahmedabad
790,2020,2020-05-18,Rajasthan Royals,Chennai Super Kings,"Holkar Cricket Stadium, Indore",Rajasthan Royals,bat,Chennai Super Kings,59,0,Rachin Ravindra,Indore
791,2020,2020-05-21,Chennai Super Kings,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,bat,Chennai Super Kings,16,0,Shaik Rasheed,Lucknow
792,2020,2020-05-03,Delhi Capitals,Chennai Super Kings,"Brabourne Stadium, Mumbai",Chennai Super Kings,field,Chennai Super Kings,83,0,Ravindra Jadeja,Mumbai
793,2020,2020-04-13,Delhi Capitals,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Delhi Capitals,field,Sunrisers Hyderabad,0,1,Ishan Kishan,Kolkata
794,2020,2020-05-30,Punjab Kings,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Punjab Kings,bat,Punjab Kings,0,7,Glenn Maxwell,Delhi
795,2020,2020-06-02,Kolkata Knight Riders,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,bat,Kolkata Knight Riders,53,0,Ramandeep Singh,Dharamsala
796,2020,2020-04-16,Delhi Capitals,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,bat,Delhi Capitals,22,0,Ashutosh Sharma,Mohali
797,2020,2020-04-17,Mumbai Indians,Kolkata Knight Riders,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Mumbai Indians,bat,Kolkata Knight Riders,0,9,Manish Pandey,Dharamsala
798,2020,2020-06-11,Sunrisers Hyderabad,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,field,Kolkata Knight Riders,36,0,Angkrish Raghuvanshi,Pune
799,2020,2020-04-19,Sunrisers Hyderabad,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",Kolkata Knight Riders,field,Kolkata Knight Riders,0,7,Rinku Singh,Mumbai
800,2020,2020-06-17,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Mumbai Indians,0,3,Naman Dhir,Mumbai
801,2020,2020-06-20,Rajasthan Royals,Chennai Super Kings,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Chennai Super Kings,4,0,Anshul Kamboj,Chennai
802,2020,2020-05-23,Kolkata Knight Riders,Sunrisers Hyderabad,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,5,Washington Sundar,Dharamsala
803,2020,2020-06-26,Chennai Super Kings,Mumbai Indians,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,field,Chennai Super Kings,0,8,Ravindra Jadeja,Dharamsala
804,2020,2020-06-29,Kolkata Knight Riders,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,field,Kolkata Knight Riders,0,3,Cameron Green,Mumbai
805,2020,2020-07-02,Kolkata Knight Riders,Mumbai Indians,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Kolkata Knight Riders,field,Kolkata Knight Riders,55,0,Cameron Green,Hyderabad
806,2020,2020-05-31,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Chennai Super Kings,68,0,Shivam Dube,Mumbai
807,2020,2020-07-08,Sunrisers Hyderabad,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Punjab Kings,0,8,Marcus Stoinis,Delhi
808,2020,2020-04-28,Royal Challengers Bengaluru,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,field,Royal Challengers Bengaluru,0,9,Virat Kohli,Ahmedabad
809,2020,2020-04-29,Kolkata Knight Riders,Punjab Kings,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,field,Punjab Kings,53,0,Prabhsimran Singh,Mohali
810,2020,2020-06-08,Chennai Super Kings,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,bat,Chennai Super Kings,48,0,Anshul Kamboj,Lucknow
811,2020,2020-05-01,Rajasthan Royals,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Rajasthan Royals,0,5,Rovman Powell,Mumbai
812,2020,2020-06-12,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",Royal Challengers Bengaluru,bat,Sunrisers Hyderabad,6,0,Shahbaz Ahmed,Mumbai
813,2020,2020-07-26,Punjab Kings,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,field,Rajasthan Royals,78,0,Shimron Hetmyer,Delhi
814,2020,2020-06-16,Royal Challengers Bengaluru,Rajasthan Royals,"DY Patil Stadium, Mumbai",Rajasthan Royals,field,Royal Challengers Bengaluru,0,2,Krunal Pandya,Mumbai
815,2020,2020-06-18,Sunrisers Hyderabad,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,bat,Kolkata Knight Riders,0,5,Venkatesh Iyer,Bengaluru
816,2020,2020-08-04,Royal Challengers Bengaluru,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,80,0,Jake Fraser-McGurk,Mumbai
817,2020,2020-08-07,Kolkata Knight Riders,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,bat,Sunrisers Hyderabad,3,0,Adam Rossington,Mohali
818,2020,2020-08-10,Kolkata Knight Riders,Chennai Super Kings,"Holkar Cricket Stadium, Indore",Chennai Super Kings,bat,Chennai Super Kings,0,7,Ruturaj Gaikwad,Indore
819,2020,2020-05-09,Punjab Kings,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",Sunrisers Hyderabad,field,Punjab Kings,68,0,Glenn Maxwell,Pune
820,2020,2020-05-10,Sunrisers Hyderabad,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,12,0,Heinrich Klaasen,Chennai
821,2020,2020-05-11,Rajasthan Royals,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",Rajasthan Royals,field,Rajasthan Royals,0,5,Dhruv Jurel,Mumbai
822,2020,2020-07-02,Chennai Super Kings,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,field,Chennai Super Kings,0,2,Ruturaj Gaikwad,Kolkata
823,2020,2020-08-25,Kolkata Knight Riders,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kolkata Knight Riders,field,Chennai Super Kings,15,0,Anshul Kamboj,Dharamsala
824,2020,2020-08-28,Mumbai Indians,Royal Challengers Bengaluru,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,bat,Mumbai Indians,30,0,Rohit Sharma,Mohali
825,2020,2020-08-31,Rajasthan Royals,Punjab Kings,"Ekana Cricket Stadium, Lucknow",Rajasthan Royals,bat,Punjab Kings,0,3,Musheer Khan,Lucknow
826,2020,2020-09-03,Sunrisers Hyderabad,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,4,Shahbaz Ahmed,Chennai
827,2020,2020-07-12,Punjab Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Punjab Kings,0,8,Musheer Khan,Mumbai
828,2020,2020-07-14,Rajasthan Royals,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,6,0,Heinrich Klaasen,Mumbai
829,2020,2020-07-16,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Royal Challengers Bengaluru,0,7,Rajat Patidar,Chennai
830,2020,2020-09-15,Delhi Capitals,Punjab Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Punjab Kings,field,Delhi Capitals,0,6,Axar Patel,Hyderabad
831,2021,2021-03-27,Delhi Capitals,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,bat,Mumbai Indians,2,0,Hardik Pandya,Pune
832,2021,2021-03-30,Royal Challengers Bengaluru,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,field,Kolkata Knight Riders,0,2,Ajinkya Rahane,Ahmedabad
833,2021,2021-03-31,Punjab Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,field,Punjab Kings,0,1,Prabhsimran Singh,Chennai
834,2021,2021-03-30,Punjab Kings,Royal Challengers Bengaluru,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bengaluru,bat,Punjab Kings,36,0,Glenn Maxwell,Pune
835,2021,2021-04-08,Kolkata Knight Riders,Mumbai Indians,"Holkar Cricket Stadium, Indore",Mumbai Indians,bat,Kolkata Knight Riders,47,0,Ajinkya Rahane,Indore
836,2021,2021-04-11,Rajasthan Royals,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Rajasthan Royals,bat,Rajasthan Royals,0,7,Sanju Samson,Pune
837,2021,2021-04-08,Rajasthan Royals,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,bat,Punjab Kings,0,3,Prabhsimran Singh,Ahmedabad
838,2021,2021-04-03,Royal Challengers Bengaluru,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,bat,Delhi Capitals,0,5,Karun Nair,Chennai
839,2021,2021-04-20,Mumbai Indians,Delhi Capitals,"DY Patil Stadium, Mumbai",Delhi Capitals,field,Mumbai Indians,84,0,Rohit Sharma,Mumbai
840,2021,2021-04-14,Delhi Capitals,Kolkata Knight Riders,"Holkar Cricket Stadium, Indore",Kolkata Knight Riders,bat,Kolkata Knight Riders,47,0,Ajinkya Rahane,Indore
841,2021,2021-04-16,Kolkata Knight Riders,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,field,Kolkata Knight Riders,11,0,Ajinkya Rahane,Delhi
842,2021,2021-04-07,Kolkata Knight Riders,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,bat,Kolkata Knight Riders,81,0,Venkatesh Iyer,Jaipur
843,2021,2021-04-08,Mumbai Indians,Kolkata Knight Riders,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,field,Mumbai Indians,44,0,namin thir,Jaipur
844,2021,2021-05-05,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Mumbai Indians,bat,Sunrisers Hyderabad,0,2,Kamindu Mendis,Hyderabad
845,2021,2021-04-10,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Mumbai Indians,0,3,Rohit Sharma,Mumbai
846,2021,2021-05-11,Punjab Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,bat,Punjab Kings,7,0,Musheer Khan,Delhi
847,2021,2021-05-14,Sunrisers Hyderabad,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,bat,Kolkata Knight Riders,0,1,Ramandeep Singh,Chennai
848,2021,2021-04-30,Sunrisers Hyderabad,Kolkata Knight Riders,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Sunrisers Hyderabad,field,Kolkata Knight Riders,0,1,Ramandeep Singh,Dharamsala
849,2021,2021-04-14,Delhi Capitals,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,bat,Rajasthan Royals,25,0,Shimron Hetmyer,Bengaluru
850,2021,2021-05-04,Rajasthan Royals,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,bat,Rajasthan Royals,0,1,Shimron Hetmyer,Jaipur
851,2021,2021-05-26,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Punjab Kings,19,0,Josh Inglis,Jaipur
852,2021,2021-05-08,Punjab Kings,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,19,0,Virat Kohli,Lucknow
853,2021,2021-06-01,Kolkata Knight Riders,Rajasthan Royals,"Holkar Cricket Stadium, Indore",Kolkata Knight Riders,field,Kolkata Knight Riders,0,4,Venkatesh Iyer,Indore
854,2021,2021-05-12,Delhi Capitals,Chennai Super Kings,"DY Patil Stadium, Mumbai",Chennai Super Kings,field,Chennai Super Kings,0,6,Anshul Kamboj,Mumbai
855,2021,2021-04-20,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,bat,Sunrisers Hyderabad,0,4,Ishan Kishan,Kolkata
856,2021,2021-04-21,Punjab Kings,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,field,Rajasthan Royals,52,0,Shimron Hetmyer,Bengaluru
857,2021,2021-04-22,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,57,0,Rajat Patidar,Mumbai
858,2021,2021-04-23,Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",Delhi Capitals,field,Delhi Capitals,0,3,Axar Patel,Mumbai
859,2021,2021-04-24,Kolkata Knight Riders,Chennai Super Kings,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Chennai Super Kings,18,0,Shivam Dube,Bengaluru
860,2021,2021-04-25,Chennai Super Kings,Royal Challengers Bengaluru,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bengaluru,field,Chennai Super Kings,0,3,Shivam Dube,Pune
861,2021,2021-04-26,Chennai Super Kings,Mumbai Indians,"Eden Gardens, Kolkata",Chennai Super Kings,bat,Mumbai Indians,0,6,Naman Dhir,Kolkata
862,2021,2021-04-27,Sunrisers Hyderabad,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Delhi Capitals,7,0,Tristan Stubbs,Bengaluru
863,2021,2021-07-01,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,2,Heinrich Klaasen,Ahmedabad
864,2021,2021-07-04,Sunrisers Hyderabad,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",Punjab Kings,field,Sunrisers Hyderabad,48,0,Kamindu Mendis,Pune
865,2021,2021-07-07,Punjab Kings,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,bat,Punjab Kings,0,8,Nehal Wadhera,Delhi
866,2021,2021-06-05,Sunrisers Hyderabad,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,Chennai Super Kings,71,0,Rachin Ravindra,Delhi
867,2021,2021-06-07,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,66,0,Manoj Bhandage,Chennai
868,2021,2021-06-09,Delhi Capitals,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,field,Delhi Capitals,35,0,Ashutosh Sharma,Mohali
869,2021,2021-05-04,Mumbai Indians,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,bat,Mumbai Indians,65,0,Naman Dhir,Mohali
870,2021,2021-05-05,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,Chennai Super Kings,26,0,Ravindra Jadeja,Delhi
871,2021,2021-06-15,Kolkata Knight Riders,Delhi Capitals,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Delhi Capitals,field,Kolkata Knight Riders,0,3,Manish Pandey,Hyderabad
872,2021,2021-06-17,Mumbai Indians,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,1,Kamindu Mendis,Delhi
873,2021,2021-05-08,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,71,0,Krunal Pandya,Jaipur
874,2021,2021-06-21,Punjab Kings,Delhi Capitals,"Holkar Cricket Stadium, Indore",Delhi Capitals,bat,Punjab Kings,54,0,Nehal Wadhera,Indore
875,2021,2021-08-06,Punjab Kings,Kolkata Knight Riders,"Holkar Cricket Stadium, Indore",Punjab Kings,field,Punjab Kings,0,5,Shreyas Iyer,Indore
876,2021,2021-06-25,Punjab Kings,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",Sunrisers Hyderabad,bat,Punjab Kings,0,7,Musheer Khan,Mumbai
877,2021,2021-08-12,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,0,6,Ashutosh Sharma,Mumbai
878,2021,2021-05-13,Sunrisers Hyderabad,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,bat,Sunrisers Hyderabad,58,0,Adam Rossington,Jaipur
